id|titulo|precio|envio|tipoVendedor|condicion|cantidadVendida|lugar|link|moneda
13557| Sony Ericsson C902 Aleman Libre De Fab. Original A Pedido |0.0|||Artículo usado|2|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416966274-sony-ericsson-c902-aleman-libre-de-fab-original-a-pedido-_JM|S/.
13558| Cat B15 Duo Sim Card Original Libre De Fab. En Stock |0.0|||Artículo usado|2|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416966264-cat-b15-duo-sim-card-original-libre-de-fab-en-stock-_JM|S/.
13559| Sony Ericsson W705 Wifi Walkman Original Libre En Stock |0.0|||Artículo usado|2|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416966022-sony-ericsson-w705-wifi-walkman-original-libre-en-stock-_JM|S/.
13560| Smartphone Yezz Andy A4 4 Gb, 4 , Doble Nucleo, Carcazas |210.0|||Artículo nuevo|5|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416963983-smartphone-yezz-andy-a4-4-gb-4-doble-nucleo-carcazas-_JM|S/.
13561| Samsung Galaxy Ace 4 Duos 5mp Kit Kat Dual Core 4 Pulg Libre |500.0|||Artículo nuevo|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416963959-samsung-galaxy-ace-4-duos-5mp-kit-kat-dual-core-4-pulg-libre-_JM|S/.
13562| Ipro Trans Ii Liberado Doble Chip Entrega En 5 Días |320.0|||Artículo nuevo|2|Peru|Lambayeque|http://articulo.mercadolibre.com.pe/MPE-416962694-ipro-trans-ii-liberado-doble-chip-entrega-en-5-dias-_JM|S/.
13563| Nokia 106 Negro |60.0|||Artículo nuevo|7|Peru|Ancash|http://articulo.mercadolibre.com.pe/MPE-416959743-nokia-106-negro-_JM|S/.
13564| Samsung Fame Lite Duos Usado |200.0|||Artículo usado|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416959451-samsung-fame-lite-duos-usado-_JM|S/.
13565| Samsung Galaxy S6 Edge 64gb |2100.0|||Artículo usado|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416957992-samsung-galaxy-s6-edge-64gb-_JM|S/.
13566| Airis Tm 400 Para Repuesto |55.0|||Artículo usado|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416953555-airis-tm-400-para-repuesto-_JM|S/.
13567| Nuevo Iphone 6 De 64gb Libre Dorado,procesador A8,64gb 8mpx |2699.0|Envío gratis||Artículo nuevo|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416952513-nuevo-iphone-6-de-64gb-libre-doradoprocesador-a864gb-8mpx-_JM|S/.
13568| Samsung Galaxy A5 A500m Lte 4g Libre 13mpx 16gb Nuevo Oferta |1099.0||MercadoLíder Gold|Artículo nuevo|2|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416952377-samsung-galaxy-a5-a500m-lte-4g-libre-13mpx-16gb-nuevo-oferta-_JM|S/.
13569| Motorola Moto G Dual Xt1068 2da Generación 8gb 1.2ghz 5 Hd |649.0|||Artículo nuevo|4|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416949437-motorola-moto-g-dual-xt1068-2da-generacion-8gb-12ghz-5-hd-_JM|S/.
13570| Motorola Moto G Xt1068 2da Generación Dual Sim 8gb 1.2ghz |649.0|||Artículo nuevo|14|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416949419-motorola-moto-g-xt1068-2da-generacion-dual-sim-8gb-12ghz-_JM|S/.
13571| Motorola Moto G Xt1068 2da Generación Dual Sim 8gb 1.2ghz |649.0|||Artículo nuevo|15|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416949416-motorola-moto-g-xt1068-2da-generacion-dual-sim-8gb-12ghz-_JM|S/.
13572| Tapa Original Nokia Lumia 520 Colores Exclusivo |39.99|||Artículo nuevo|16|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416946504-tapa-original-nokia-lumia-520-colores-exclusivo-_JM|S/.
13573| Huawei Y635 |450.0|||Artículo nuevo|7|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416946334-huawei-y635-_JM|S/.
13574| Blackberry Bold 9900 Oferta |300.0|||Artículo usado|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416946124-blackberry-bold-9900-oferta-_JM|S/.
13575| Huawei Ascend Y550- 4g Lte - 4 Gb - 4.5 / Libre Movst-clar |590.0|||Artículo nuevo|4|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416946020-huawei-ascend-y550-4g-lte-4-gb-45-libre-movst-clar-_JM|S/.
13576| Samsung Galaxy S5 Color Negro |840.0|||Artículo usado|2|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416945722-samsung-galaxy-s5-color-negro-_JM|S/.
13577| Iphone 6 16gb Libre Para Cualquier Operado |1450.0|||Artículo usado||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416945458-iphone-6-16gb-libre-para-cualquier-operado-_JM|S/.
13578| Bateria Nokia Lumia 920 Bp-4gw Bp4gw 2000mah 3.7v 7.4wh |89.99|||Artículo nuevo|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416942544-bateria-nokia-lumia-920-bp-4gw-bp4gw-2000mah-37v-74wh-_JM|S/.
13579| Samsung Galaxy Grand Prime |480.0|||Artículo usado|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416941833-samsung-galaxy-grand-prime-_JM|S/.
13580| Samsung Galaxy Tab 4 10.1 |1150.0|||Artículo nuevo||Peru|Lima||S/.
13581| Celular Samsumg Galaxy Young S5360l |130.0|||Artículo usado|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416940572-celular-samsumg-galaxy-young-s5360l-_JM|S/.
13582| Smartband Swr10, En Caja, Correa Adicional Regalo! Oferta! |180.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416940321-smartband-swr10-en-caja-correa-adicional-regalo-oferta-_JM|S/.
13583| Sony Xperia Z3+ Z3 Plus E6553 32gb Lollipop 5 Nuevo Caja |1899.0|||Artículo nuevo|4|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416937675-sony-xperia-z3-z3-plus-e6553-32gb-lollipop-5-nuevo-caja-_JM|S/.
13584| Vendo Celular Prepago Zte S521 |30.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417269667-vendo-celular-prepago-zte-s521-_JM|S/.
13585| Funda De Gel Tpu Para Motorola Moto E E2 Xt1527 |10.0|||Artículo nuevo|2|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416936153-funda-de-gel-tpu-para-motorola-moto-e-e2-xt1527-_JM|S/.
13586| Sony Xperia E4 Para Bitel A 300 |300.0|||Artículo usado|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416935070-sony-xperia-e4-para-bitel-a-300-_JM|S/.
13587| S6 Koreano Octacore Full Selfiles Version Mejorada |539.0|||Artículo nuevo|4|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416933244-s6-koreano-octacore-full-selfiles-version-mejorada-_JM|S/.
13588| Samsung Galaxy Note 4 N910 4g Lte 32gb Libre 16mp Nuevo Caja |1889.0|||Artículo nuevo|25|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416932679-samsung-galaxy-note-4-n910-4g-lte-32gb-libre-16mp-nuevo-caja-_JM|S/.
13589| Lg G3 Beat Mini D722 4g Libre Quad Core 1.2ghz 13mp 8mp |679.0|||Artículo nuevo|10|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416932678-lg-g3-beat-mini-d722-4g-libre-quad-core-12ghz-13mp-8mp-_JM|S/.
13590| Moto E Xt1021 Lollipop 5.1 Caja Libre Dual Core Sim Oferta |255.0|||Artículo usado|8|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416932152-moto-e-xt1021-lollipop-51-caja-libre-dual-core-sim-oferta-_JM|S/.
13591| Nokia Lumia 735 |350.0|||Artículo usado||Peru|Callao||S/.
13592| Samsung Galaxy S4 Camera |550.0|||Artículo usado|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416929895-samsung-galaxy-s4-camera-_JM|S/.
13593| Lg G4 Stylus Doble Chip H635, 8gb, 13mpx+mica De Vidrio! |889.99|||Artículo nuevo|2|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416926773-lg-g4-stylus-doble-chip-h635-8gb-13mpxmica-de-vidrio-_JM|S/.
13594| Samsung S4 Mini Gt 9190 |400.0|Envío gratis||Artículo usado|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416924660-samsung-s4-mini-gt-9190-_JM|S/.
13595| Vendo Moto G2 Generacion |450.0|||Artículo usado||Peru|Lima||S/.
13596| Motorola X 2 Generacion |210.0|||Artículo usado|4|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416923061-motorola-x-2-generacion-_JM|S/.
13597| Remarto Samsung Galaxy S6 Edge 64 Gb Color Negro Nuevo Libre |2050.0|||Artículo nuevo|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417270161-remarto-samsung-galaxy-s6-edge-64-gb-color-negro-nuevo-libre-_JM|S/.
13598| Motorola X 2 Generacion |210.0|||Artículo usado|4|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416923061-motorola-x-2-generacion-_JM|S/.
13599| Remarto Samsung Galaxy S6 Edge 64 Gb Color Negro Nuevo Libre |2050.0|||Artículo nuevo|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417270161-remarto-samsung-galaxy-s6-edge-64-gb-color-negro-nuevo-libre-_JM|S/.
13600| Blackberry 8520 |100.0|||Artículo usado|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416921420-blackberry-8520-_JM|S/.
13601| Vendo Cambio Moto G 16gb Libre |550.0|Envío gratis||Artículo usado|2|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416920208-vendo-cambio-moto-g-16gb-libre-_JM|S/.
13602| Vendo Cambio Moto G 16gb Libre |450.0|Envío gratis||Artículo usado|3|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416920199-vendo-cambio-moto-g-16gb-libre-_JM|S/.
13603| Samsung Galaxy S6 |1400.0|||Artículo usado||Peru|Callao||S/.
13604| Samsung Galaxy S3 Mini Vendo Cambio Agrega Dinero |399.0|||Artículo usado|2|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416919195-samsung-galaxy-s3-mini-vendo-cambio-agrega-dinero-_JM|S/.
13605| Iphone 4s 16gb Liberado Usado,optimas Condiciones!!!! |550.0|||Artículo usado|1 vendido|Peru|Callao|http://articulo.mercadolibre.com.pe/MPE-416912498-iphone-4s-16gb-liberado-usadooptimas-condiciones-_JM|S/.
13606| !!!! Ocasion !!!! Nokia Asha 306 |99.0|||Artículo usado|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416912485--ocasion-nokia-asha-306-_JM|S/.
13607| Celular Nokia 5230-1b (claro), Con Cargador. |130.0|||Artículo usado|2|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416912050-celular-nokia-5230-1b-claro-con-cargador-_JM|S/.
13608| Vendo Sony Xperia E Dual Sim C1604 Como Nuevo |330.0|||Artículo usado|4|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416911434-vendo-sony-xperia-e-dual-sim-c1604-como-nuevo-_JM|S/.
13609| Vendo Samsung Galaxy E7 Libre |800.0|||Artículo usado|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416911098-vendo-samsung-galaxy-e7-libre-_JM|S/.
13610| Sony Xperia Z3 Dual D6633 Lte / 4g Libre/fab. C/ Nuevo! |1550.0|||Artículo usado|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416911041-sony-xperia-z3-dual-d6633-lte-4g-librefab-c-nuevo-_JM|S/.
13611| Ocasión Vendo Iphone 4 8gb Liberado |340.0|||Artículo usado|2|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416910465-ocasion-vendo-iphone-4-8gb-liberado-_JM|S/.
13612| Oferto!! Samsung Galaxy Trend Plus Libre + Obsequio |159.0|||Artículo usado|2|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416910197-oferto-samsung-galaxy-trend-plus-libre-obsequio-_JM|S/.
13613| Vendo Cambio Htc One S Libre De Fabrica / S4 / G2 / Motorola |399.0|||Artículo usado|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416909484-vendo-cambio-htc-one-s-libre-de-fabrica-s4-g2-motorola-_JM|S/.
13614| Samsung S6 Edge 32 Gb 4g Claro Usado |1750.0|||Artículo usado||Peru|Lima||S/.
13615| Vendo O Cambio Motorola E |250.0|||Artículo usado|4|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416908020-vendo-o-cambio-motorola-e-_JM|S/.
13616| Samsung Galaxy Ace 4 Lite Duos |390.0||MercadoLíder Gold|Artículo nuevo|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416907795-samsung-galaxy-ace-4-lite-duos-_JM|S/.
13617| Blackberry Classic 16gb |1710.0||MercadoLíder Gold|Artículo nuevo|2|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416907782-blackberry-classic-16gb-_JM|S/.
13618| Blackberry Leap Str100-2 |1090.0||MercadoLíder Gold|Artículo nuevo|2|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416907621-blackberry-leap-str100-2-_JM|S/.
13619| Microsoft Lumia 640 Xl 4g Lte |1265.0||MercadoLíder Gold|Artículo nuevo|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416907442-microsoft-lumia-640-xl-4g-lte-_JM|S/.
13620| Motorola Moto E Xt1505 |400.0||MercadoLíder Gold|Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416907248-motorola-moto-e-xt1505-_JM|S/.
13621| Phone 6 16gb Nuevo Precio Negociable |1700.0|||Artículo nuevo|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416906289-phone-6-16gb-nuevo-precio-negociable-_JM|S/.
13622| Celular Nokia Lumia 520 Usado Oferton!!!! |200.0|||Artículo usado|3|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416906258-celular-nokia-lumia-520-usado-oferton-_JM|S/.
13623| Vendo Htc One S |330.0|||Artículo usado||Peru|Lima||S/.
13624| Lg P716 Lg Optimus L7 Ii Dual Galaxy Xperia Htc Motorola |350.0||||2|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416904685-lg-p716-lg-optimus-l7-ii-dual-galaxy-xperia-htc-motorola-_JM|S/.
13625| Nokia Lumia 1020 41mpx 2gbram 32gb Negro 4g |999.0|||Artículo usado|3|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416899541-nokia-lumia-1020-41mpx-2gbram-32gb-negro-4g-_JM|S/.
13626| Nokia 5610 Libre Cualquier Operador |145.0|||Artículo usado|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416896598-nokia-5610-libre-cualquier-operador-_JM|S/.
13627| Iphone 4s 64gb Remate Oferta |600.0|||Artículo usado|4|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416896139-iphone-4s-64gb-remate-oferta-_JM|S/.
13628| Lg G4 Libre Como Nuevo De Afuera Con Mica De Vidrio Y Protec |1260.0|||Artículo usado|2|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417270973-lg-g4-libre-como-nuevo-de-afuera-con-mica-de-vidrio-y-protec-_JM|S/.
13629| Blackberry |150.0|||Artículo nuevo||Peru|Lima||S/.
13630| Remato Samsung Galaxy Mini S5 |700.0|||Artículo usado|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416893873-remato-samsung-galaxy-mini-s5-_JM|S/.
13631| Cat B15q |1250.0|||Artículo nuevo|2|Peru|Arequipa|http://articulo.mercadolibre.com.pe/MPE-416892684-cat-b15q-_JM|S/.
13632| Samsung Galaxy Grand Prime |750.0|||Artículo nuevo|1 vendido|Peru|Arequipa|http://articulo.mercadolibre.com.pe/MPE-416892681-samsung-galaxy-grand-prime-_JM|S/.
13633| Iphone 4s 32gb |499.9||||4|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416892636-iphone-4s-32gb-_JM|S/.
13634| Vendo Motorola Xt925 Para Movistar/tuenti |419.99|||Artículo usado||Peru|Lima||S/.
13635| Alcatel Pop C5 - Libre! |259.0|||Artículo usado|3|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416892530-alcatel-pop-c5-libre-_JM|S/.
13636| Cambio Iphone 6 16gb |1800.0|||Artículo usado||Peru|Cusco||S/.
13637| Vendo Fotocopiadora Ricoh Usada Mp 2000 |800.0|||Artículo usado||Peru|Callao|http://articulo.mercadolibre.com.pe/MPE-416891863-vendo-fotocopiadora-ricoh-usada-mp-2000-_JM|S/.
13638| Pedido:sony Ericsson Xperia Play Z1i R800 Claro E Movistar |699.0|||Artículo nuevo|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416890842-pedidosony-ericsson-xperia-play-z1i-r800-claro-e-movistar-_JM|S/.
13639| Pedido:sony Ericsson Satio 12mpx Wifi Gps Touch Negro Libre |550.0|||Artículo nuevo|6|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416890832-pedidosony-ericsson-satio-12mpx-wifi-gps-touch-negro-libre-_JM|S/.
13640| Pedido Sony Ericsson W380 Libre De Fabrica |329.0|||Artículo nuevo|4|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416890808-pedido-sony-ericsson-w380-libre-de-fabrica-_JM|S/.
13641| Pedido Sony Ericsson W380 Libre De Fabrica Negro |329.0|||Artículo nuevo|3|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416890805-pedido-sony-ericsson-w380-libre-de-fabrica-negro-_JM|S/.
13642| Pedido:sony Ericsson Satio 12mpx Wifi Gps Touch Negro Libre |550.0|||Artículo nuevo|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416890799-pedidosony-ericsson-satio-12mpx-wifi-gps-touch-negro-libre-_JM|S/.
13643| Stock Nokia N85 Libre De Fabrica Claro E Movistar En Caja |499.0|||Artículo nuevo|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416890791-stock-nokia-n85-libre-de-fabrica-claro-e-movistar-en-caja-_JM|S/.
13644| Iphone 6 Plus 128 Gb |2900.0|||Artículo usado|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416890720-iphone-6-plus-128-gb-_JM|S/.
13645| Lg G3 D855 Libre 4g Lte,16gb,13mpx,nfc,kit Kat,2gb Ram Nuevo |1199.0||MercadoLíder Gold|Artículo nuevo|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416889151-lg-g3-d855-libre-4g-lte16gb13mpxnfckit-kat2gb-ram-nuevo-_JM|S/.
13646| Samsung Galaxy Ace 3 Lte Libre |270.0|||Artículo usado|2|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416887533-samsung-galaxy-ace-3-lte-libre-_JM|S/.
13647| Iphone 5s 16gb Liberado |900.0|||Artículo usado|2|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417271163-iphone-5s-16gb-liberado-_JM|S/.
13648| Vendo O Cambio Samsung Galaxy Ace S5830 Oferta ! |169.99|||Artículo usado|16|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416881587-vendo-o-cambio-samsung-galaxy-ace-s5830-oferta--_JM|S/.
13649| Vendo O Cambio Nokia C2-01 Para Piezas O Partes Oferta ! |59.99|||Artículo usado|2|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416881545-vendo-o-cambio-nokia-c2-01-para-piezas-o-partes-oferta--_JM|S/.
13650| Iphone 4 De 32gb C/nuevo Movistar, Color Negro |420.0|||Artículo usado|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416880261-iphone-4-de-32gb-cnuevo-movistar-color-negro-_JM|S/.
13651| Apple Iphone 6 16gb 4g Libre Nuevo En Caja+tienda+garantia!! |1849.0|||Artículo nuevo|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416879560-apple-iphone-6-16gb-4g-libre-nuevo-en-cajatiendagarantia-_JM|S/.
13652| Soni Ericcson Wt19 |300.0|||Artículo usado||Peru|Arequipa||S/.
13653| Vendo Iphone 5 4g Libre De Icloud |600.0|||Artículo usado|1 vendido|Peru|La Libertad|http://articulo.mercadolibre.com.pe/MPE-416877517-vendo-iphone-5-4g-libre-de-icloud-_JM|S/.
13654| Iphone 4 8gb Claro...estado 9/10..fotos Reales |300.0|||Artículo usado|2|Peru|Ancash|http://articulo.mercadolibre.com.pe/MPE-416877333-iphone-4-8gb-claroestado-910fotos-reales-_JM|S/.
13655| Motorola Razr I Xt890 Funda Estuche Tpu Gel |8.0|||Artículo nuevo|6|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416875508-motorola-razr-i-xt890-funda-estuche-tpu-gel-_JM|S/.
13656| Iphone 5s+libre+4g+8mpxl+1gb Ram+16gb |1399.99||MercadoLíder Gold|Artículo nuevo|4|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416873945-iphone-5slibre4g8mpxl1gb-ram16gb-_JM|S/.
13657| Vendo Lg G3 Beat Casi Nuevo Ocasion |480.0||||2|Peru|Amazonas|http://articulo.mercadolibre.com.pe/MPE-416873549-vendo-lg-g3-beat-casi-nuevo-ocasion-_JM|S/.
13658| Sony Ericsson C905 Cybershot Wifi Gps Original Libre Pedido |0.0|||Artículo usado|4|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416872676-sony-ericsson-c905-cybershot-wifi-gps-original-libre-pedido-_JM|S/.
13659| Sony Ericsson C905 Cybershot Wifi Gps Original Libre Pedido |0.0|||Artículo usado|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416872667-sony-ericsson-c905-cybershot-wifi-gps-original-libre-pedido-_JM|S/.
13660| Nokia 6600 Classic Libre De Fabrica Original A Pedido |298.0|||Artículo usado|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416872664-nokia-6600-classic-libre-de-fabrica-original-a-pedido-_JM|S/.
13661| Sony Ericsson W960 W960i Wi-fi Touch Walkman Radio 8gb Libre |0.0|||Artículo nuevo|2|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416872659-sony-ericsson-w960-w960i-wi-fi-touch-walkman-radio-8gb-libre-_JM|S/.
13662| Sony Ericsson K850 Original Nuevo Libre De Fab. A Pedido |0.0|||Artículo nuevo|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416872650-sony-ericsson-k850-original-nuevo-libre-de-fab-a-pedido-_JM|S/.
13663| Celular Samsung Gt-2510 |110.0|||Artículo usado||Peru|Lima||S/.
13664| Nokia Lumia 535 |350.0||||2|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416868831-nokia-lumia-535-_JM|S/.
13665| Samsung Galaxy E7 Liberado Con Caja Y Accesorios |800.0|||Artículo nuevo|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417271420-samsung-galaxy-e7-liberado-con-caja-y-accesorios-_JM|S/.
13666| Iphone 6s Plus 16gb Libre Gold Dorado Nuevo |2150.0|||Artículo nuevo|2|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416867678-iphone-6s-plus-16gb-libre-gold-dorado-nuevo-_JM|S/.
13667| Nokia Lunia 635 Nuevo En Caja Original De Movistar Lte 4g |420.0||MercadoLíder Gold|Artículo nuevo|3|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416866787-nokia-lunia-635-nuevo-en-caja-original-de-movistar-lte-4g-_JM|S/.
13668| Iphone 4s 64gb |800.0|||Artículo usado|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416866514-iphone-4s-64gb-_JM|S/.
13669| Samsung Galaxy S6 32gb |1650.0|||Artículo nuevo|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416865833-samsung-galaxy-s6-32gb-_JM|S/.
13670| S3 Mini Casi Nuevo 1año De Uso En Caja Con Todos Accesorios |400.0|||Artículo usado||Peru|Callao||S/.
13671| Huawei Mediapad 7 3g + Wifi Cambio |299.0|||Artículo nuevo|2|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416862793-huawei-mediapad-7-3g-wifi-cambio-_JM|S/.
13672| Iphone 5s Dorado, 16 Gb |1400.0|||Artículo nuevo|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416862311-iphone-5s-dorado-16-gb-_JM|S/.
13673| Samsung Galaxy S5 K Zoom C115 20mpx Libre De Fabrica Stock |1299.99|||Artículo nuevo|2|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416860926-samsung-galaxy-s5-k-zoom-c115-20mpx-libre-de-fabrica-stock-_JM|S/.
13674| Caja De Samsung Galaxy S3 16gb |22.0|||Artículo usado|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416859331-caja-de-samsung-galaxy-s3-16gb-_JM|S/.
13675| Moto G Tercera Generacion 2015 Xt 1542 8gb 4g Lte Libre |699.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416858016-moto-g-tercera-generacion-2015-xt-1542-8gb-4g-lte-libre-_JM|S/.
13676| Oferta Increible!! Lenovo Smartphone A378t - 349.99 Soles |349.99|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416857975-oferta-increible-lenovo-smartphone-a378t-34999-soles-_JM|S/.
13677| Octa Core 1.4ghz-2gb Ram-16gb Rom-5.3 Ips Screen S8 Lenovo |699.99|||Artículo nuevo||Peru|Lima||S/.
13678| Oferta Insuperable S898t Lenovo Silver S/549.99 Soles |650.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416857950-oferta-insuperable-s898t-lenovo-silver-s54999-soles-_JM|S/.
13679| Moto G 2014 Xt 1040 4g Lte Libre Caja Completo |499.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416857891-moto-g-2014-xt-1040-4g-lte-libre-caja-completo-_JM|S/.
13680| Moto G Segunda Generacion Xt 1040 4g Lte Libre Con Garantia |399.0|||Artículo usado||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416857886-moto-g-segunda-generacion-xt-1040-4g-lte-libre-con-garantia-_JM|S/.
13681| Iphone 4s Libre |520.0|||Artículo usado|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416855048-iphone-4s-libre-_JM|S/.
13682| Motorola Moto G Xt1032 : Funda Protector Tpu + Mica Antihuel |15.99||MercadoLíder|Artículo nuevo|6|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416853943-motorola-moto-g-xt1032-funda-protector-tpu-mica-antihuel-_JM|S/.
13683| Nokia Lumia 1520 : Funda Protector Tpu Gel Case Silicona Imp |13.99||MercadoLíder|Artículo nuevo|4|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416853939-nokia-lumia-1520-funda-protector-tpu-gel-case-silicona-imp-_JM|S/.
13684| Funda / Protector Motorola Moto G Xt1032 - Tpu Gel Case Sili |9.99||MercadoLíder|Artículo nuevo|7|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416853938-funda-protector-motorola-moto-g-xt1032-tpu-gel-case-sili-_JM|S/.
